Ticker,Adj Close,Close,High,Low,Open,Volume
MCK,925.0050048828125,925.0050048828125,933.7600098,922.4500122070312,922.6699829101562,128843
MCO,437.4800109863281,437.4800109863281,441.1600036621094,432,431.6000061035156,241419
MDLZ,56.220001220703125,56.220001220703125,56.959999084472656,56.00999832,56.529998779296875,1802683
MDT,87.30999755859375,87.30999755859375,87.58000183105469,86.95999908447266,87.25,1249519
MET,68.26000213623047,68.26000213623047,69.05999755859375,67.58999633789062,68.43000030517578,657099
META,609.7999877929688,609.7999877929688,613,606.5800170898438,611.9600219726562,3986146
MGM,36.61000061035156,36.61000061035156,36.630001068115234,35.77000045776367,35.95000076293945,679830
MKC,54.459999084472656,54.459999084472656,55.30500030517578,54.290000915527344,55,619411
MLM,558.2550048828125,558.2550048828125,565.0900268554688,554.7199707,559.1599731445312,150051
MMM,142.99000549316406,142.99000549316406,143.96499633789062,142.33999633789062,143.42999267578125,611184
MNST,74.06500244140625,74.06500244140625,74.91000366210938,73.90000153,74.23000336,724009
MO,65.38999938964844,65.38999938964844,65.76999664,64.94999694824219,65,2102080
MOH,146.1199951171875,146.1199951171875,151.27999877929688,145.69000244140625,148.77999877929688,329616
MOS,26.954999923706055,26.954999923706055,28.243000030517578,26.770000457763672,27.790000915527344,3708647
MPC,236.52000427246094,236.52000427246094,242.97999572753906,236.4550018310547,237.52999877929688,1060617
MPWR,1075.510009765625,1075.510009765625,1090.3399658203125,1033.939941,1041.459961,85173
MRK,114.02999877929688,114.02999877929688,115.76000213623047,113.83000183105469,114.66000366210938,1916548
MRNA,52.599998474121094,52.599998474121094,52.779998779296875,51.00999832,51.00999832,1331776
MRSH,170.97000122070312,170.97000122070312,172.3800048828125,170.375,171.25,536493
MS,158.65159606933594,158.65159606933594,159.58999633789062,156.72000122070312,156.99000549316406,1455398
MSCI,553.8599853515625,553.8599853515625,556.8300170898438,545.6599731445312,553.5,110479
MSFT,390.8800048828125,390.8800048828125,392.4899902,388.0100098,390.0299987792969,7760975
MSI,464.1499938964844,464.1499938964844,469.92999267578125,460.5,465.3999938964844,238650
MTB,195.5,195.5,196.6999969482422,193.97999572753906,196.32000732421875,217786
MTCH,31.299999237060547,31.299999237060547,31.565000534057617,30.514999389648438,30.739999771118164,1174026
MTD,1186.6700439453125,1186.6700439453125,1201.6700439453125,1175.3499755859375,1177.060059,61626
MU,449.57000732421875,449.57000732421875,457.2200012207031,421.1099853515625,424.9700012207031,34474462
NCLH,19.565000534057617,19.565000534057617,19.950000762939453,19.40999984741211,19.450000762939453,5144707
NDAQ,85.64499664,85.64499664,85.84999847,84.55000305175781,85.06999969482422,494749
NDSN,265.5199890136719,265.5199890136719,267.20001220703125,262.8299865722656,264.4700012207031,63854
NEE,91.28900146484375,91.28900146484375,91.60500336,90.33000183105469,90.65000153,1897942
NEM,99.70500183105469,99.70500183105469,99.79000091552734,95.79000091552734,96.19999694824219,7610763
NFLX,92.93499755859375,92.93499755859375,95.75,92.66999816894531,94.30999755859375,10704369
NI,46.75,46.75,46.93000030517578,46.33000183105469,46.41999816894531,411665
NKE,53.029998779296875,53.029998779296875,53.45000076293945,52.59000015258789,52.89500045776367,3706730
NOC,713.9199829101562,713.9199829101562,728,711.2000122070312,719.0800170898438,114293
NOW,114.18000030517578,114.18000030517578,117.08999633789062,112.91000366210938,114.18000030517578,3683616
NRG,159.02999877929688,159.02999877929688,160.60000610351562,154.7949981689453,156.6300048828125,262620
NSC,279.9200134277344,279.9200134277344,284.67498779296875,278.82000732421875,284.3500061035156,506770
NTAP,103.79000091552734,103.79000091552734,104.95999908447266,100.41999816894531,100.44999694824219,365666
NTRS,134.69000244140625,134.69000244140625,135.6199951171875,133.35000610351562,133.66000366210938,216132
NUE,160.33999633789062,160.33999633789062,160.33999633789062,155.2550048828125,157.8800048828125,407820
NVDA,178.90499877929688,178.90499877929688,178.96499633789062,175.78500366210938,178.00999450683594,63341621
NVR,6413.72998,6413.72998,6485.759766,6409.535156,6505,7481
